mouse_id,session_id,cluster_id,best_channel,n_spikes,si,ssi,p_value
7010,m2,3,2,119066,0.0561846645715488,35.71906238431461,0.0
7010,m2,4,2,13470,0.0422975016445084,27.04911671072253,0.0
7010,m2,5,0,3632,0.2401790961619271,21.01206239573225,0.0
7010,m2,8,1,76393,0.0043747377570832,7.52971055241812,0.0
7010,m2,9,0,26185,0.0118109889744067,13.528240663545173,0.0
7010,m2,17,9,24550,0.0962956222283858,32.23466111317904,0.0
7010,m2,18,10,14653,0.0631249251018486,16.894804555253035,0.0
7010,m2,20,10,32213,0.0093571214622497,2.098349505207424,0.034
7010,m2,27,13,40130,0.0054161468827482,2.0198656884854542,0.038
7010,m2,28,12,82552,0.0687776998304436,49.41912101601734,0.0
7010,m2,29,14,66447,0.0049676261010583,7.226455663507502,0.0
7010,m2,31,15,45397,0.0215736333503374,4.905608265377744,0.0
7010,m2,32,14,60843,0.0074834351086405,14.783212338524404,0.0
7010,m2,33,16,44837,0.0079219430901889,6.931099126771443,0.001
7010,m2,34,16,99983,0.0028788160311482,3.251700063279125,0.006
7010,m2,35,19,109108,0.0035785624362957,11.379923612706488,0.001
7010,m2,36,17,67584,0.0039910070824643,5.569010950536661,0.001
7010,m2,37,19,111366,0.0014356776600496,2.271730297050244,0.02
7010,m2,38,17,66542,0.0034705224736872,2.620592598005106,0.014
7010,m2,39,20,3999,0.0744532484956147,17.68766201231466,0.0
7010,m2,40,22,30766,0.0101340882292676,10.484500537524209,0.0
7010,m2,41,21,31669,0.0099525641134635,7.917128268174628,0.0
7010,m2,44,22,35513,0.0081200563607254,11.34600690349619,0.0
7010,m2,45,21,28171,0.0133406883433652,8.410365041969252,0.002
7010,m2,46,24,23770,0.0193447906914044,9.3500654108397,0.0
7010,m2,48,26,34218,0.0231818616462173,14.47644856977059,0.0
7010,m2,49,24,54713,0.0177050773230342,18.98243830348125,0.0
7010,m2,50,29,59469,0.0044264336420119,6.75503717932343,0.0
7010,m2,51,29,71375,0.0034709601119565,5.883200371763694,0.0
7010,m2,52,31,13169,1.0565371382866702,13.747145318784936,0.0
7010,m2,53,29,12412,0.067499316919063,23.677102887503366,0.0
